Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/mohirio/jupyterlab-horizon-theme,729307,@mohirio/jupyterlab-horizon-theme,https://github.com/mohirio/jupyterlab-horizon-theme,git+https://github.com/mohirio/jupyterlab-horizon-theme.git,300534,jupyterlab-horizon-theme,https://pypi.org/project/jupyterlab-horizon-theme/,https://github.com/mohirio/jupyterlab-horizon-theme.git
github.com/moia-oss/bastion-host-forward,729475,@moia-oss/bastion-host-forward,https://github.com/moia-oss/bastion-host-forward#readme,git+https://github.com/moia-oss/bastion-host-forward.git,368553,moia-dev.bastion-host-forward,https://github.com/moia-oss/bastion-host-forward,https://github.com/moia-oss/bastion-host-forward
github.com/moralesl/cdk-billing-alert,734508,@moralesl/billing-alert,https://github.com/moralesl/cdk-billing-alert#readme,git+https://github.com/moralesl/cdk-billing-alert.git,371137,moralesl.billing-alert,https://github.com/moralesl/cdk-billing-alert.git,https://github.com/moralesl/cdk-billing-alert.git
github.com/coregentis/mplp-protocol,737717,@mplp/sdk-ts,https://www.mplp.io,git+https://github.com/Coregentis/MPLP-Protocol.git,373440,mplp-sdk,https://pypi.org/project/mplp-sdk/,https://github.com/Coregentis/MPLP-Protocol
github.com/musicfox/cryptography,744889,@musicfox/mfcrypt,https://github.com/musicfox/cryptography#readme,git+https://github.com/musicfox/cryptography.git,356653,mfcrypt,https://github.com/musicfox/cryptography/,https://github.com/musicfox/cryptography/
github.com/ibm/diem,747684,@mydiem/diem-util,https://github.com/IBM/diem#readme,git+https://github.com/IBM/diem.git,143925,diemlib,https://github.com/IBM/diem/tree/main/packages/diemlib,https://github.com/IBM/diem/tree/main/packages/diemlib
github.com/naavre/naavre-catalogue-jupyterlab,750421,@naavre/catalogue-jupyterlab,https://github.com/NaaVRE/NaaVRE-catalogue-jupyterlab,git+https://github.com/NaaVRE/NaaVRE-catalogue-jupyterlab.git,384389,NaaVRE-catalogue-jupyterlab,https://pypi.org/project/NaaVRE-catalogue-jupyterlab/,https://github.com/NaaVRE/NaaVRE-catalogue-jupyterlab.git
github.com/naavre/naavre-communicator-jupyterlab,750422,@naavre/communicator-jupyterlab,https://github.com/NaaVRE/NaaVRE-communicator-jupyterlab,git+https://github.com/NaaVRE/NaaVRE-communicator-jupyterlab.git,384390,NaaVRE-communicator-jupyterlab,https://pypi.org/project/NaaVRE-communicator-jupyterlab/,https://github.com/NaaVRE/NaaVRE-communicator-jupyterlab.git
github.com/naavre/naavre-containerizer-jupyterlab,750423,@naavre/containerizer-jupyterlab,https://github.com/NaaVRE/NaaVRE-containerizer-jupyterlab,git+https://github.com/NaaVRE/NaaVRE-containerizer-jupyterlab.git,384391,NaaVRE-containerizer-jupyterlab,https://pypi.org/project/NaaVRE-containerizer-jupyterlab/,https://github.com/NaaVRE/NaaVRE-containerizer-jupyterlab.git
github.com/naavre/naavre-workflow-jupyterlab,750424,@naavre/workflow-jupyterlab,https://github.com/NaaVRE/NaaVRE-workflow-jupyterlab,git+https://github.com/NaaVRE/NaaVRE-workflow-jupyterlab.git,384392,NaaVRE-workflow-jupyterlab,https://pypi.org/project/NaaVRE-workflow-jupyterlab/,https://github.com/NaaVRE/NaaVRE-workflow-jupyterlab.git
github.com/nahtheking/semantic-model-mcp,751063,@nahtheking/semantic-model-mcp,https://github.com/nahtheking/semantic-model-mcp,git+https://github.com/nahtheking/semantic-model-mcp.git,582479,semantic-model-mcp-server,https://pypi.org/project/semantic-model-mcp-server/,https://github.com/nahtheking/semantic-model-mcp
github.com/namehash/namekit,751628,@namehash/namekit-react,https://github.com/namehash/namekit/tree/main/packages/namekit-react,git+https://github.com/namehash/namekit.git,385005,nameguard,https://nameguard.io,https://github.com/namehash/namekit
github.com/narraml/narraml,753539,@narraml/types,https://narraml.org,git+https://github.com/narraml/narraml.git,386407,narraml,https://narraml.org,https://github.com/narraml/narraml
github.com/nasa-ammos/seq-json-schema,753710,@nasa-jpl/seq-json-schema,https://github.com/NASA-AMMOS/seq-json-schema#readme,git+https://github.com/NASA-AMMOS/seq-json-schema.git,584188,seq-json-schema,https://github.com/NASA-AMMOS/seq-json-schema,https://github.com/NASA-AMMOS/seq-json-schema
github.com/nebula-agi/nebula-sdks,758118,@nebula-ai/sdk,https://github.com/nebula-agi/nebula-sdks/tree/main/javascript#readme,git+https://github.com/nebula-agi/nebula-sdks.git,388857,nebula-client,https://pypi.org/project/nebula-client/,https://github.com/nebula-agi/nebula-sdks
github.com/netforbpo/aws-cdk-aws-connect-lib,763005,@netforbpo/aws-cdk-aws-connect-lib,https://github.com/netforbpo/aws-cdk-aws-connect-lib#readme,git+https://github.com/netforbpo/aws-cdk-aws-connect-lib.git,392174,netforbpo-aws-cdk-aws-connect-lib,https://github.com/netforbpo/aws-cdk-aws-connect-lib.git,https://github.com/netforbpo/aws-cdk-aws-connect-lib.git
github.com/oceanprotocol/contracts,801463,@oceanprotocol/contracts,https://github.com/oceanprotocol/contracts#readme,git+https://github.com/oceanprotocol/contracts.git,408370,ocean-contracts,https://github.com/oceanprotocol/contracts,https://github.com/oceanprotocol/contracts
github.com/nfdi4plants/arctrl,768571,@nfdi4plants/arctrl,https://github.com/nfdi4plants/ARCtrl#readme,git+https://github.com/nfdi4plants/ARCtrl.git,31625,arctrl,https://github.com/nfdi4plants/ARCtrl,https://github.com/nfdi4plants/ARCtrl
github.com/nfdi4plants/rocratepcc,768573,@nfdi4plants/rocratepcc,https://github.com/nfdi4plants/ROCratePCC#readme,git+https://github.com/nfdi4plants/ROCratePCC.git,562218,rocratepcc,https://pypi.org/project/rocratepcc/,https://github.com/nfdi4plants/ROCratePCC
github.com/nife-io/nife-mcp-server,773852,@nifelabs/mcp-server,https://github.com/nife-io/nife-mcp-server#readme,git+https://github.com/nife-io/nife-mcp-server.git,396233,nife-mcp-server,https://github.com/nife-io/nife-mcp-server,https://github.com/nife-io/nife-mcp-server
github.com/ninerealmlabs/jupyterlab-theme-material-night-eighties,776110,@ninerealmlabs/jupyterlab_material_night_eighties,https://github.com/ninerealmlabs/jupyterlab-theme-material-night-eighties,git+https://github.com/ninerealmlabs/jupyterlab-theme-material-night-eighties.git,300623,jupyterlab-material-night-eighties,https://pypi.org/project/jupyterlab-material-night-eighties/,https://github.com/ninerealmlabs/jupyterlab-theme-material-night-eighties.git
github.com/nitrictech/boxygen-apis,777080,@nitric/boxygen-api,https://github.com/nitrictech/boxygen-apis#readme,git+https://github.com/nitrictech/boxygen-apis.git,68252,boxygen-api,https://github.com/nitrictech/boxygen-apis,https://github.com/nitrictech/boxygen-apis
github.com/nomadblacky/cdk-datadog-resources,786153,@nomadblacky/cdk-datadog-resources,https://github.com/NomadBlacky/cdk-datadog-resources#readme,git+https://github.com/NomadBlacky/cdk-datadog-resources.git,82961,cdk-datadog-resources,https://github.com/NomadBlacky/cdk-datadog-resources.git,https://github.com/NomadBlacky/cdk-datadog-resources.git
github.com/nooterra/nooterra,1661168,create-nooterra-agent,https://nooterra.ai,git+https://github.com/nooterra/nooterra.git,400978,nooterra,https://pypi.org/project/nooterra/,https://github.com/nooterra/nooterra
github.com/northcognitive/agentpack,788901,@northcognitive/agentpack,https://github.com/northcognitive/agentpack#readme,git+https://github.com/northcognitive/agentpack.git,8645,agentpack,https://pypi.org/project/agentpack/,https://github.com/northcognitive/agentpack
github.com/notalktech/stackoverflow-mcp,789653,@notalk-tech/stackoverflow-mcp,https://github.com/NoTalkTech/stackoverflow-mcp#readme,git+https://github.com/NoTalkTech/stackoverflow-mcp.git,617100,stackoverflow-fastmcp,https://pypi.org/project/stackoverflow-fastmcp/,https://github.com/NoTalkTech/stackoverflow-mcp.git
github.com/notebook-intelligence/notebook-intelligence,789777,@notebook-intelligence/notebook-intelligence,https://github.com/notebook-intelligence/notebook-intelligence,git+https://github.com/notebook-intelligence/notebook-intelligence.git,401831,notebook-intelligence,https://pypi.org/project/notebook-intelligence/,https://github.com/notebook-intelligence/notebook-intelligence.git
github.com/notionalpha/notionalpha,790181,@notionalpha/clarity-sdk,https://github.com/NotionAlpha/notionalpha#readme,git+https://github.com/NotionAlpha/notionalpha.git,402263,notionalpha-clarity,https://pypi.org/project/notionalpha-clarity/,https://github.com/NotionAlpha/notionalpha
github.com/noyainrain/micro,791549,@noyainrain/micro,https://github.com/noyainrain/micro#readme,git+https://github.com/noyainrain/micro.git,402822,noyainrain.micro,https://github.com/noyainrain/micro,https://github.com/noyainrain/micro
github.com/n-side-dev/wefa,793868,@nside/wefa,https://github.com/n-side-dev/wefa#readme,git+https://github.com/n-side-dev/wefa.git,403735,nside-wefa,https://pypi.org/project/nside-wefa/,https://github.com/n-side-dev/wefa
github.com/nuclia/frontend,794934,@nuclia/widget,https://github.com/nuclia/frontend#readme,git+https://github.com/nuclia/frontend.git,404415,nucliadb-admin-assets,https://github.com/nuclia/frontend,https://github.com/nuclia/frontend
github.com/objectiv/objectiv-analytics,800696,@objectiv/transport-xhr,https://objectiv.io,git+https://github.com/objectiv/objectiv-analytics.git,407756,objectiv-modelhub,https://github.com/objectiv/objectiv-analytics/,https://github.com/objectiv/objectiv-analytics/
github.com/observee-ai/observee,800929,@observee/sdk,https://github.com/observee-ai/observee#readme,git+https://github.com/observee-ai/observee.git,408071,observee,https://pypi.org/project/observee/,https://github.com/observee-ai/observee
github.com/getodin/odin-sdk,2761822,odinai-sdk,https://getodin.ai,git+https://github.com/getodin/odin-sdk.git,409522,odinai-sdk,https://getodin.ai,https://github.com/getodin/odin-sdk
github.com/okfde/django-filingcabinet,804966,@okfde/filingcabinet,,git@github.com:okfde/django-filingcabinet.git,154742,django-filingcabinet,https://github.com/okfde/django-filingcabinet,https://github.com/okfde/django-filingcabinet
github.com/okp4/okp4-cosmos-proto,805211,@okp4/okp4-grpc-client,https://github.com/okp4/okp4-cosmos-proto,git@github.com:okp4/okp4-cosmos-proto.git,430223,okp4-grpc-client,https://github.com/okp4/okp4-cosmos-proto,https://github.com/okp4/okp4-cosmos-proto
github.com/olib-ai/owl-browser,805990,@olib-ai/owl-browser-sdk,https://www.owlbrowser.net,git+https://github.com/Olib-AI/owl-browser.git,443503,owl-browser,https://pypi.org/project/owl-browser/,https://github.com/Olib-AI/owl-browser
github.com/basedhardware/omi,1990779,friend-lite-react-native,https://github.com/BasedHardware/omi#readme,git+https://github.com/BasedHardware/omi.git,431155,omi-sdk,https://pypi.org/project/omi-sdk/,https://github.com/BasedHardware/omi
github.com/oneoffcoder/zava,809668,@oneoffcoder/zava,https://github.com/oneoffcoder/zava#readme,git+https://github.com/oneoffcoder/zava.git,720297,zava,https://github.com/oneoffcoder/zava,https://github.com/oneoffcoder/zava
github.com/open-constructs/aws-cdk-library,812381,@open-constructs/aws-cdk,https://github.com/open-constructs/aws-cdk-library#readme,git+https://github.com/open-constructs/aws-cdk-library.git,434519,open-constructs-aws-cdk,https://github.com/open-constructs/aws-cdk-library.git,https://github.com/open-constructs/aws-cdk-library.git
github.com/openbotauth/openbotauth,813535,@openbotauth/verifier-client,https://openbotauth.org,git+https://github.com/OpenBotAuth/openbotauth.git,434279,openbotauth-verifier,https://pypi.org/project/openbotauth-verifier/,https://github.com/OpenBotAuth/openbotauth
github.com/aewallin/opencamlib,813563,@opencamlib/opencamlib,https://github.com/aewallin/opencamlib#readme,git+https://github.com/aewallin/opencamlib.git,434325,opencamlib,https://github.com/aewallin/opencamlib,https://github.com/aewallin/opencamlib
github.com/opencdk8s/cdk8s-argo-rollout,813579,@opencdk8s/cdk8s-argo-rollout,https://github.com/opencdk8s/cdk8s-argo-rollout#readme,git+https://github.com/opencdk8s/cdk8s-argo-rollout.git,82660,cdk8s-argo-rollout,https://github.com/opencdk8s/cdk8s-argo-rollout,https://github.com/opencdk8s/cdk8s-argo-rollout
github.com/opencdk8s/cdk8s-argoworkflow-resources,813582,@opencdk8s/cdk8s-argoworkflow-resources,https://github.com/opencdk8s/cdk8s-argoworkflow-resources#readme,git+https://github.com/opencdk8s/cdk8s-argoworkflow-resources.git,82661,cdk8s-argoworkflow-resources,https://github.com/opencdk8s/cdk8s-argoworkflow-resources.git,https://github.com/opencdk8s/cdk8s-argoworkflow-resources.git
github.com/opencdk8s/cdk8s-aws-lb-controller,813583,@opencdk8s/cdk8s-aws-lb-controller,https://github.com/opencdk8s/cdk8s-aws-lb-controller#readme,git+https://github.com/opencdk8s/cdk8s-aws-lb-controller.git,82663,cdk8s-aws-lb-controller,https://github.com/opencdk8s/cdk8s-aws-lb-controller,https://github.com/opencdk8s/cdk8s-aws-lb-controller
github.com/opencdk8s/cdk8s-aws-lb-controller-api-object,813584,@opencdk8s/cdk8s-aws-lb-controller-api-object,https://github.com/opencdk8s/cdk8s-aws-lb-controller-api-object#readme,git+https://github.com/opencdk8s/cdk8s-aws-lb-controller-api-object.git,82664,cdk8s-aws-lb-controller-api-object,https://github.com/opencdk8s/cdk8s-aws-lb-controller-api-object,https://github.com/opencdk8s/cdk8s-aws-lb-controller-api-object
github.com/opencdk8s/cdk8s-cluster-autoscaler-aws,813585,@opencdk8s/cdk8s-cluster-autoscaler-aws,https://github.com/opencdk8s/cdk8s-cluster-autoscaler-aws#readme,git+https://github.com/opencdk8s/cdk8s-cluster-autoscaler-aws.git,82668,cdk8s-cluster-autoscaler-aws,https://github.com/opencdk8s/cdk8s-cluster-autoscaler-aws,https://github.com/opencdk8s/cdk8s-cluster-autoscaler-aws
github.com/opencdk8s/cdk8s-external-dns-route53,813586,@opencdk8s/cdk8s-external-dns-route53,https://github.com/opencdk8s/cdk8s-external-dns-route53#readme,git+https://github.com/opencdk8s/cdk8s-external-dns-route53.git,82672,cdk8s-external-dns-route53,https://github.com/opencdk8s/cdk8s-external-dns-route53,https://github.com/opencdk8s/cdk8s-external-dns-route53
github.com/opencdk8s/cdk8s-kuma-types,813588,@opencdk8s/cdk8s-kuma-types,https://github.com/opencdk8s/cdk8s-kuma-types#readme,git+https://github.com/opencdk8s/cdk8s-kuma-types.git,82677,cdk8s-kuma-types,https://github.com/opencdk8s/cdk8s-kuma-types.git,https://github.com/opencdk8s/cdk8s-kuma-types.git
github.com/opencdk8s/cdk8s-mongo-sts,813589,@opencdk8s/cdk8s-mongo-sts,https://github.com/opencdk8s/cdk8s-mongo-sts#readme,git+https://github.com/opencdk8s/cdk8s-mongo-sts.git,82679,cdk8s-mongo-sts,https://github.com/opencdk8s/cdk8s-mongo-sts,https://github.com/opencdk8s/cdk8s-mongo-sts
github.com/opencdk8s/cdk8s-redis-sts,1537172,cdk8s-redis-sts,https://github.com/opencdk8s/cdk8s-redis-sts#readme,git+https://github.com/opencdk8s/cdk8s-redis-sts.git,82700,cdk8s-redis-sts,https://github.com/opencdk8s/cdk8s-redis-sts,https://github.com/opencdk8s/cdk8s-redis-sts
github.com/opencdk8s/cdk8s-sealed-secrets-controller,813591,@opencdk8s/cdk8s-sealed-secrets-controller,https://github.com/opencdk8s/cdk8s-sealed-secrets-controller#readme,git+https://github.com/opencdk8s/cdk8s-sealed-secrets-controller.git,82701,cdk8s-sealed-secrets-controller,https://github.com/opencdk8s/cdk8s-sealed-secrets-controller.git,https://github.com/opencdk8s/cdk8s-sealed-secrets-controller.git
github.com/opendisplay-org/epaper-dithering,813957,@opendisplay/epaper-dithering,https://github.com/OpenDisplay-org/epaper-dithering#readme,git+https://github.com/OpenDisplay-org/epaper-dithering.git,191906,epaper-dithering,https://pypi.org/project/epaper-dithering/,https://github.com/OpenDisplay-org/epaper-dithering
github.com/openfiles-ai/openfiles,814301,@openfiles-ai/sdk,https://github.com/openfiles-ai/openfiles/tree/main/sdks/typescript,git+https://github.com/openfiles-ai/openfiles.git,435288,openfiles-ai,https://github.com/openfiles-ai/openfiles,https://github.com/openfiles-ai/openfiles
github.com/openkitx403/openkitx403,817721,@openkitx403/server,https://github.com/openkitx403/openkitx403#readme,git+https://github.com/openkitx403/openkitx403.git,435786,openkitx403-client,https://www.openkitx403.dev,https://github.com/openkitx403/openkitx403
github.com/openmined/threepio,1180337,@vova/threepio,https://github.com/OpenMined/threepio,git+https://github.com/OpenMined/threepio.git,436137,openmined.threepio,https://github.com/openmined/threepio,https://github.com/openmined/threepio
