Normalized_URL,Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/normano/c5store,211851,c5store,https://github.com/normano/c5store/tree/main/c5store_rust,https://github.com/normano/c5store.git,363348,@exforte/c5store,https://github.com/normano/c5store#readme,git+https://github.com/normano/c5store.git
github.com/globalbusinessadvisors/llm-observatory,207349,llm-observatory-sdk,,https://github.com/globalbusinessadvisors/llm-observatory,655934,@llm-dev-ops/observatory-sdk,https://github.com/globalbusinessadvisors/llm-observatory#readme,git+https://github.com/globalbusinessadvisors/llm-observatory.git
github.com/kixelated/web-transport,197749,web-transport,,https://github.com/kixelated/web-transport,611724,@kixelated/web-transport-ws,https://github.com/kixelated/web-transport#readme,git+https://github.com/kixelated/web-transport.git
github.com/hexput/main,197766,hexput-ast-api,,https://github.com/hexput/main,2146430,hexput,https://github.com/hexput/node#readme,git+https://github.com/hexput/main.git
github.com/2221ch/tauri-plugin-sumup,197851,tauri-plugin-sumup,,https://github.com/2221ch/tauri-plugin-sumup,3346875,tauri-plugin-sumup-api,https://github.com/2221ch/tauri-plugin-sumup#readme,git+https://github.com/2221ch/tauri-plugin-sumup.git
github.com/haberkamp/tree-sitter-shopware-twig,197854,tree-sitter-shopware-twig,,https://www.github.com/haberkamp/tree-sitter-shopware-twig,3443052,tree-sitter-shopware-twig,https://github.com/haberkamp/tree-sitter-shopware-twig#readme,git+https://github.com/haberkamp/tree-sitter-shopware-twig.git
github.com/your-org/directory-scanner-sdk,197964,thinkeloquent-tools-chunking-directory-mapping-core,,https://github.com/your-org/directory-scanner-sdk,1095782,@thinkeloquent/directory-scanner-wasm,https://github.com/your-org/directory-scanner-sdk#readme,git+https://github.com/your-org/directory-scanner-sdk.git
github.com/magicblock-labs/ephemeral-validator,198091,magicblock-magic-program-api,https://www.magicblock.xyz,https://github.com/magicblock-labs/ephemeral-validator,674926,@magicblock-labs/ephemeral-validator-windows-x64,https://www.magicblock.xyz/,git+https://github.com/magicblock-labs/ephemeral-validator.git
github.com/biyuehu/mihama,198137,mihama,,https://github.com/BIYUEHU/mihama,2531555,mihama,https://github.com/biyuehu/mihama#readme,git+https://github.com/biyuehu/mihama.git
github.com/dfgordon/tree-sitter-integerbasic,198329,tree-sitter-integerbasic,,https://github.com/dfgordon/tree-sitter-integerbasic,3442839,tree-sitter-integerbasic,https://github.com/dfgordon/tree-sitter-integerbasic#readme,git+https://github.com/dfgordon/tree-sitter-integerbasic.git
github.com/arvmor/xbyte,198478,xbyte-evm,,https://github.com/Arvmor/xbyte,3672915,xbyte-sdk,https://xbyte.sh/,https://github.com/Arvmor/xbyte.git
github.com/your-username/tauri-plugin-app-control,198500,tauri-plugin-app-control,https://github.com/your-username/tauri-plugin-app-control,https://github.com/your-username/tauri-plugin-app-control,3346746,tauri-plugin-app-control-api,https://github.com/your-username/tauri-plugin-app-control#readme,git+https://github.com/your-username/tauri-plugin-app-control.git
github.com/ruvnet/vibecast,201867,agentic-robotics-embedded,https://ruv.io,https://github.com/ruvnet/vibecast,1302145,agentic-robotics,https://ruv.io,git+https://github.com/ruvnet/vibecast.git
github.com/navi-language/tree-sitter-navi,198597,tree-sitter-navi,,https://github.com/navi-language/tree-sitter-navi,3442938,tree-sitter-navi,https://github.com/navi-language/tree-sitter-navi#readme,git+https://github.com/navi-language/tree-sitter-navi.git
github.com/bitboxswiss/bitbox-api-rs,198654,bitbox-api,https://bitbox.swiss/,https://github.com/BitBoxSwiss/bitbox-api-rs/,1461595,bitbox-api,https://bitbox.swiss/,git+https://github.com/BitBoxSwiss/bitbox-api-rs.git
github.com/victorhqc/tree-sitter-apache-avro,198724,tree-sitter-apache-avro,,https://github.com/victorhqc/tree-sitter-apache-avro,3442634,tree-sitter-apache-avro,https://github.com/victorhqc/tree-sitter-apache-avro#readme,git+https://github.com/victorhqc/tree-sitter-apache-avro.git
github.com/cesarferreira/oh,198996,open-here,https://github.com/cesarferreira/oh,https://github.com/cesarferreira/oh,2764763,oh-cli,https://github.com/cesarferreira/oh#readme,https://github.com/cesarferreira/oh.git
github.com/nbittich/graph-rdfa-processor,202490,graph-rdfa-processor,,https://github.com/nbittich/graph-rdfa-processor,756703,@nbittich/web-rdfa,https://github.com/nbittich/graph-rdfa-processor#readme,git+https://github.com/nbittich/graph-rdfa-processor.git
github.com/wafer-inc/catboost,199195,catboost,,https://github.com/wafer-inc/catboost,1531914,catboost-inference,https://github.com/wafer-inc/catboost#readme,git+https://github.com/wafer-inc/catboost.git
github.com/stateset/stateset-nsr,199455,stateset-nsr,https://github.com/stateset/stateset-nsr,https://github.com/stateset/stateset-nsr,1037920,@stateset/nsr,https://github.com/stateset/stateset-nsr#readme,git+https://github.com/stateset/stateset-nsr.git
github.com/schniz/devek,199586,devek,https://github.com/Schniz/devek,https://github.com/Schniz/devek.git,1738602,devek,https://github.com/Schniz/devek,git+https://github.com/Schniz/devek.git
github.com/qqiao/apollo-rust-client,199643,apollo-rust-client,,https://github.com/qqiao/apollo-rust-client,890943,@qqiao/apollo-rust-client,https://github.com/qqiao/apollo-rust-client#readme,git+https://github.com/qqiao/apollo-rust-client.git
github.com/dcspark/cardano-multiplatform-lib,199777,cml-cip36-wasm,,https://github.com/dcSpark/cardano-multiplatform-lib,453976,@hadelive/cardano-multiplatform-multiera-lib-nodejs,https://github.com/dcSpark/cardano-multiplatform-lib#readme,git+https://github.com/dcSpark/cardano-multiplatform-lib.git
github.com/tree-sitter/tree-sitter-ocaml,199795,tree-sitter-ocaml,,https://github.com/tree-sitter/tree-sitter-ocaml,3442954,tree-sitter-ocaml,https://github.com/tree-sitter/tree-sitter-ocaml#readme,git+https://github.com/tree-sitter/tree-sitter-ocaml.git
github.com/wayfind/intent-engine,199943,intent-engine,https://github.com/wayfind/intent-engine,https://github.com/wayfind/intent-engine,2232742,intent-engine-linux-x64,https://github.com/wayfind/intent-engine#readme,git+https://github.com/wayfind/intent-engine.git
github.com/arclabs561/rank-fusion,200078,rank-fusion,,https://github.com/arclabs561/rank-fusion,91753,@arclabs561/rank-fusion,https://github.com/arclabs561/rank-fusion#readme,git+https://github.com/arclabs561/rank-fusion.git
github.com/wst7/tam,200166,tam,https://github.com/wst7/tam,https://github.com/wst7/tam,1218915,@wst7/tam,https://github.com/wst7/tam,git+https://github.com/wst7/tam.git
github.com/kujirahand/sakuramml-rust,200352,sakuramml,https://sakuramml.com,https://github.com/kujirahand/sakuramml-rust,3136370,sakuramml,https://sakuramml.com,git+https://github.com/kujirahand/sakuramml-rust.git
github.com/intelligent-medical-cloud/pkg-wascan,200369,wascan,,https://github.com/intelligent-medical-cloud/pkg-wascan,3605029,wascan,https://github.com/intelligent-medical-cloud/pkg-wascan#readme,git+https://github.com/intelligent-medical-cloud/pkg-wascan.git
github.com/homyeeking/linguist,200407,linguisto,,https://github.com/HomyeeKing/linguist,478902,@homy/linguist,https://github.com/HomyeeKing/linguist#readme,git+https://github.com/HomyeeKing/linguist.git
github.com/mallow-labs/mallow-jellybean,200592,mallow-jellybean-sdk,,https://github.com/mallow-labs/mallow-jellybean,678211,@mallow-labs/mallow-jellybean-umi,https://github.com/mallow-labs/mallow-jellybean#readme,git+https://github.com/mallow-labs/mallow-jellybean.git
github.com/minijackson/tree-sitter-epics-msi-template,200625,tree-sitter-epics-msi-template,,https://github.com/minijackson/tree-sitter-epics-msi-template,3442744,tree-sitter-epics-msi-template,https://github.com/minijackson/tree-sitter-epics-msi-template#readme,git+https://github.com/minijackson/tree-sitter-epics-msi-template.git
github.com/nini22p/tauri-plugin-mpv,201140,tauri-plugin-mpv,,https://github.com/nini22P/tauri-plugin-mpv,3346816,tauri-plugin-mpv-api,https://github.com/nini22P/tauri-plugin-mpv#readme,git+https://github.com/nini22P/tauri-plugin-mpv.git
github.com/acp-protocol/acp-cli,201230,acp-protocol,,https://github.com/acp-protocol/acp-cli,29534,@acp-protocol/cli-win32-x64,https://github.com/acp-protocol/acp-cli#readme,git+https://github.com/acp-protocol/acp-cli.git
github.com/velopack/velopack,201252,velopack,https://velopack.io,https://github.com/velopack/velopack,3533089,velopack,https://velopack.io,git+https://github.com/velopack/velopack.git
github.com/xdsec/websocketreflectorx,201442,wsrx,https://github.com/XDSEC/WebSocketReflectorX,https://github.com/XDSEC/WebSocketReflectorX,1223928,@xdsec/wsrx,https://github.com/XDSEC/WebSocketReflectorX#readme,git+https://github.com/XDSEC/WebSocketReflectorX.git
github.com/offenedatenmodellierung/data-modelling-sdk,217493,data-modelling-core,,https://github.com/OffeneDatenmodellierung/data-modelling-sdk,803148,@offenedatenmodellierung/data-modelling-sdk,https://github.com/OffeneDatenmodellierung/data-modelling-sdk#readme,git+https://github.com/OffeneDatenmodellierung/data-modelling-sdk.git
github.com/mavity/webgl2,201486,webgl2,,https://github.com/mavity/webgl2,3621239,webgl2,https://webgl2.was.hm,git+https://github.com/mavity/webgl2.git
github.com/bench-tools/bench-sdk,201494,bench-sdk,https://getbench.ai,https://github.com/bench-tools/bench-sdk,1447742,bench-sdk,https://getbench.ai,git+https://github.com/bench-tools/bench-sdk.git
github.com/bench-tools/bench-ai,201557,bench-ai,https://getbench.ai,https://github.com/bench-tools/bench-ai,1447714,bench-ai,https://getbench.ai,git+https://github.com/bench-tools/bench-ai.git
github.com/glin-ai/glin-forge,201678,glin-forge,https://glinforge.com,https://github.com/glin-ai/glin-forge,2063150,glin-forge,https://github.com/glin-ai/glin-forge#readme,git+https://github.com/glin-ai/glin-forge.git
github.com/goosewobbler/zubridge,201757,tauri-plugin-zubridge,https://github.com/goosewobbler/zubridge/tree/main/packages/tauri-plugin-zubridge,https://github.com/goosewobbler/zubridge,3743871,zubridge-electron-example-reducers,https://github.com/goosewobbler/zubridge,
github.com/protagonistss/ziro,201952,ziro,,https://github.com/Protagonistss/ziro,557939,@ithinku/ziro,https://github.com/Protagonistss/ziro#readme,git+https://github.com/Protagonistss/ziro.git
github.com/demomacro/nlptools,202031,distance-wasm,https://github.com/DemoMacro/nlptools#readme,https://github.com/DemoMacro/nlptools,778951,@nlptools/tokenizer,https://github.com/DemoMacro/nlptools#readme,git+https://github.com/DemoMacro/nlptools.git
github.com/globalbusinessadvisors/llm-edge-agent,202585,llm-edge-agent,,https://github.com/globalbusinessadvisors/llm-edge-agent,655911,@llm-dev-ops/llm-edge-agent-linux-x64,https://github.com/globalbusinessadvisors/llm-edge-agent#readme,git+https://github.com/globalbusinessadvisors/llm-edge-agent.git
github.com/rsvim/rsvim,202436,rsvim_core,https://rsvim.github.io/,https://github.com/rsvim/rsvim,943188,@rsvim/types,https://github.com/rsvim/rsvim,git+https://github.com/rsvim/rsvim.git
github.com/openscad/tree-sitter-openscad,202379,tree-sitter-openscad-ng,,https://github.com/openscad/tree-sitter-openscad,818587,@openscad/tree-sitter-openscad,https://github.com/openscad/tree-sitter-openscad#readme,git+https://github.com/openscad/tree-sitter-openscad.git
github.com/ipeluwa/rush,202568,taskrush,,https://github.com/iPeluwa/rush,3346047,taskrush,https://github.com/iPeluwa/rush,git+https://github.com/iPeluwa/rush.git
github.com/dev-siri/tydle,202930,tydle,https://github.com/Dev-Siri/tydle,https://github.com/Dev-Siri/tydle,1220095,@wvlen/tydle,https://github.com/Dev-Siri/tydle,git+https://github.com/Dev-Siri/tydle.git
github.com/joshstevens19/rrelayer,203073,rrelayer,https://rrelayer.xyz,https://github.com/joshstevens19/rrelayer,3116348,rrelayer,https://rrelayer.xyz,git+https://github.com/joshstevens19/rrelayer.git
github.com/itslimenade/cinnamon,203041,cinnamon,https://github.com/ItsLimeNade/cinnamon?tab=readme-ov-file#cinnamon,https://github.com/ItsLimeNade/cinnamon,1564816,cinnamon-rs-win32-x64-msvc,https://github.com/ItsLimeNade/cinnamon#readme,git+https://github.com/ItsLimeNade/cinnamon.git
github.com/vista-art/fragmentcolor,203057,fragmentcolor,https://fragmentcolor.org,https://github.com/vista-art/fragmentcolor,1986967,fragmentcolor,https://fragmentcolor.org,git+https://github.com/vista-art/fragmentcolor.git
github.com/tuono-labs/tuono,203295,tuono_lib,https://tuono.dev,https://github.com/tuono-labs/tuono,3460861,tuono-router,https://tuono.dev,git+https://github.com/tuono-labs/tuono.git
github.com/thomazmoura/spotlight-dimmer,203239,spotlight-dimmer,https://github.com/thomazmoura/spotlight-dimmer,https://github.com/thomazmoura/spotlight-dimmer,3261235,spotlight-dimmer,https://github.com/thomazmoura/spotlight-dimmer#readme,git+https://github.com/thomazmoura/spotlight-dimmer.git
github.com/nehu3n/tazk,203261,tazk,,https://github.com/nehu3n/tazk,3347506,tazk-bin,https://github.com/nehu3n/tazk,git+https://github.com/nehu3n/tazk.git
github.com/chemonoworld/sssui,203352,sssui-mpc-rs,,https://github.com/chemonoworld/sssui,3269742,sssui-mpc-ts,https://github.com/chemonoworld/sssui#readme,git+https://github.com/chemonoworld/sssui.git
github.com/lindera/lindera-wasm,203460,lindera-wasm,https://github.com/lindera/lindera-wasm,https://github.com/lindera/lindera-wasm,2413270,lindera-wasm-web-unidic,https://github.com/lindera/lindera-wasm,git+https://github.com/lindera/lindera-wasm.git
github.com/ibrahimcesar/telemetry-kit,203619,telemetry-kit,https://github.com/ibrahimcesar/telemetry-kit,https://github.com/ibrahimcesar/telemetry-kit,1082641,@telemetry-kit/browser,https://telemetry-kit.dev,git+https://github.com/ibrahimcesar/telemetry-kit.git
github.com/opensvm/vibedev,216290,claudev,https://github.com/openSVM/vibedev,https://github.com/openSVM/vibedev,1572947,claudev,https://github.com/openSVM/vibedev#readme,git+https://github.com/openSVM/vibedev.git
github.com/wilfred/tree-sitter-elisp,203850,tree-sitter-elisp,,https://github.com/Wilfred/tree-sitter-elisp,3442733,tree-sitter-elisp,https://github.com/Wilfred/tree-sitter-elisp#readme,git+https://github.com/Wilfred/tree-sitter-elisp.git
github.com/rust-mcp-stack/mcp-discovery,203859,mcp-discovery,https://rust-mcp-stack.github.io/mcp-discovery,https://github.com/rust-mcp-stack/mcp-discovery,949145,@rustmcp/mcp-discovery,https://rust-mcp-stack.github.io/mcp-discovery,git+https://github.com/rust-mcp-stack/mcp-discovery.git
github.com/aimoverse/note-agent,203943,aimo-note-agent,,https://github.com/AIMOverse/note-agent,43470,@aimoverse/note-agent-react,https://github.com/AIMOverse/note-agent#readme,git+https://github.com/AIMOverse/note-agent.git
github.com/temporal-neural-solver/tns,204134,temporal-neural-solver,https://github.com/temporal-neural-solver/tns,https://github.com/temporal-neural-solver/tns,3367392,temporal-neural-solver,https://github.com/temporal-neural-solver/tns#readme,git+https://github.com/temporal-neural-solver/tns.git
github.com/wyvernixtl/wuerfel-rs,204269,wuerfel,https://github.com/WyvernIXTL/wuerfel-rs,https://github.com/WyvernIXTL/wuerfel-rs,1220935,@wyvernixtl-rs/wuerfel,https://github.com/WyvernIXTL/wuerfel-rs,git+https://github.com/WyvernIXTL/wuerfel-rs.git
github.com/agenticsorg/lean-agentic,204349,leanr-wasm,https://ruv.io,https://github.com/agenticsorg/lean-agentic,2391330,lean-agentic,https://ruv.io,git+https://github.com/agenticsorg/lean-agentic.git
github.com/kenzo-wada/thanks-stars,204317,thanks-stars,https://github.com/Kenzo-Wada/thanks-stars,https://github.com/Kenzo-Wada/thanks-stars,3399491,thanks-stars,https://github.com/Kenzo-Wada/thanks-stars#readme,git+https://github.com/Kenzo-Wada/thanks-stars.git
github.com/ioannisnezis/qlue-ls,212322,ll-sparql-parser,,https://github.com/IoannisNezis/qlue-ls,2925619,qlue-ls-web,https://github.com/IoannisNezis/qlue-ls#readme,git+https://github.com/IoannisNezis/qlue-ls.git
github.com/al-ula/small_uid,204459,small_uid,,https://github.com/al-ula/small_uid,3230592,small-uid,https://github.com/al-ula/small_uid,git+https://github.com/al-ula/small_uid.git
github.com/matiasvillaverde/context-creator,204574,context-creator,,https://github.com/matiasvillaverde/context-creator,1623920,context-creator-mcp,https://github.com/matiasvillaverde/context-creator#readme,git+https://github.com/matiasvillaverde/context-creator.git
github.com/georgeleepatterson/stately,204685,stately-arrow,https://github.com/georgeleepatterson/stately,https://github.com/georgeleepatterson/stately,1037878,@statelyjs/ui,https://github.com/georgeleepatterson/stately#readme,git+https://github.com/georgeleepatterson/stately.git
github.com/istrih/czdb-rs,204677,czdb-rs,,https://github.com/isTrih/czdb-rs,1695945,czdb-rs,https://github.com/isTrih/czdb-rs#readme,git+https://github.com/isTrih/czdb-rs.git
github.com/insidewhy/bagsakan,204695,bagsakan,,https://github.com/insidewhy/bagsakan,1426697,bagsakan,https://github.com/insidewhy/bagsakan#readme,git+https://github.com/insidewhy/bagsakan.git
github.com/nguyenphutrong/agentlens,204905,agentlens,,https://github.com/nguyenphutrong/agentlens,39195,@agentlens/win32-x64,https://github.com/nguyenphutrong/agentlens#readme,git+https://github.com/nguyenphutrong/agentlens.git
github.com/tokay-lang/tokay-wasm,204990,tokay-wasm,https://tokay.dev/,https://github.com/tokay-lang/tokay-wasm,3427521,tokay,https://tokay.dev/,git+https://github.com/tokay-lang/tokay-wasm.git
github.com/xiao-e-yun/postarchiver,205016,post-archiver,,https://github.com/xiao-e-yun/PostArchiver,2870504,post-archiver,https://github.com/xiao-e-yun/PostArchiver,git+https://github.com/xiao-e-yun/PostArchiver.git
github.com/ruvnet/goalie,205020,goalie,,https://github.com/ruvnet/goalie,2067812,goalie,https://github.com/ruvnet/goalie#readme,git+https://github.com/ruvnet/goalie.git
github.com/jesseditson/archival,205109,archival,,https://github.com/jesseditson/archival,1368357,archival,https://github.com/jesseditson/archival#readme,git+https://github.com/jesseditson/archival.git
github.com/zxch3n/loctok,205115,loctok,,https://github.com/zxch3n/loctok,2436031,loctok,https://github.com/zxch3n/loctok#readme,git+https://github.com/zxch3n/loctok.git
github.com/slow-groovin/terminal-aichat,205544,terminal-aichat,https://github.com/slow-groovin/terminal-aichat,https://github.com/slow-groovin/terminal-aichat,3369652,terminal-aichat,https://github.com/slow-groovin/terminal-aichat,git+https://github.com/slow-groovin/terminal-aichat.git
github.com/doublewordai/inference-lab,205819,inference-lab,,https://github.com/doublewordai/inference-lab,312569,@doublewordai/inference-lab,https://github.com/doublewordai/inference-lab#readme,git+https://github.com/doublewordai/inference-lab.git
