Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/hipstersmoothie/compose-tiny,1589513,github.com/hipstersmoothie/compose-tiny,https://github.com/hipstersmoothie/compose-tiny,https://github.com/hipstersmoothie/compose-tiny,1614183,compose-tiny,https://github.com/hipstersmoothie/compose-tiny#readme,git+https://github.com/hipstersmoothie/compose-tiny.git
github.com/senecajs/seneca,1589516,github.com/senecajs/seneca,https://github.com/senecajs/seneca,https://github.com/senecajs/seneca,3171093,seneca-ng,http://senecajs.org,git+https://github.com/senecajs/seneca.git
github.com/fisker/editor-info,1589517,github.com/fisker/editor-info,https://github.com/fisker/editor-info,https://github.com/fisker/editor-info,1819218,editor-info,https://github.com/fisker/editor-info#readme,git+https://github.com/fisker/editor-info.git
github.com/sindresorhus/cpy-cli,1589528,github.com/sindresorhus/cpy-cli,https://github.com/sindresorhus/cpy-cli,https://github.com/sindresorhus/cpy-cli,1647562,cpy-cli,https://github.com/sindresorhus/cpy-cli#readme,git+https://github.com/sindresorhus/cpy-cli.git
github.com/seamapi/ava-typescript-worker,1589564,github.com/seamapi/ava-typescript-worker,https://github.com/seamapi/ava-typescript-worker,https://github.com/seamapi/ava-typescript-worker,1402715,ava-typescript-worker,https://github.com/seamapi/ava-typescript-worker#readme,git+ssh://git@github.com/seamapi/ava-typescript-worker.git
github.com/rumax/react-native-pdfview,1589567,github.com/rumax/react-native-pdfview,https://github.com/rumax/react-native-pdfview,https://github.com/rumax/react-native-pdfview,3020383,react-native-view-pdf,https://github.com/rumax/react-native-PDFView#readme,git+ssh://git@github.com/rumax/react-native-PDFView.git
github.com/shrpne/vue-inline-svg,1589573,github.com/shrpne/vue-inline-svg,https://github.com/shrpne/vue-inline-svg,https://github.com/shrpne/vue-inline-svg,3575415,vue-inline-svg,https://github.com/shrpne/vue-inline-svg,git+https://github.com/shrpne/vue-inline-svg.git
github.com/nickmessing/babel-plugin-jsx-vue-functional,1589584,github.com/nickmessing/babel-plugin-jsx-vue-functional,https://github.com/nickmessing/babel-plugin-jsx-vue-functional,https://github.com/nickmessing/babel-plugin-jsx-vue-functional,1418826,babel-plugin-jsx-vue-functional,https://github.com/nickmessing/babel-plugin-jsx-vue-functional#readme,git+https://github.com/nickmessing/babel-plugin-jsx-vue-functional.git
github.com/vue-typed/vue-typed,1589585,github.com/vue-typed/vue-typed,https://github.com/vue-typed/vue-typed,https://github.com/vue-typed/vue-typed,3586292,vue-typed,http://vue-typed.github.io/vue-typed/,git+https://github.com/vue-typed/vue-typed.git
github.com/xotahal/react-native-material-ui,1589605,github.com/xotahal/react-native-material-ui,https://github.com/xotahal/react-native-material-ui,https://github.com/xotahal/react-native-material-ui,3006741,react-native-material-ui-x,https://github.com/zgljl2012/react-native-material-ui,git+https://github.com/xotahal/react-native-material-ui.git
github.com/nighca/movue,1589606,github.com/nighca/movue,https://github.com/nighca/movue,https://github.com/nighca/movue,3672560,xb.movue,https://github.com/nighca/movue#readme,git+https://github.com/nighca/movue.git
github.com/dzwillia/vue-grid,1589631,github.com/dzwillia/vue-grid,https://github.com/dzwillia/vue-grid,https://github.com/dzwillia/vue-grid,3588725,vue2-grid,https://github.com/dzwillia/vue-grid/,git+https://github.com/dzwillia/vue-grid.git
github.com/mondora/ddp.js,1589638,github.com/mondora/ddp.js,https://github.com/mondora/ddp.js,https://github.com/mondora/ddp.js,2304941,jsoendermann-ddp.js,https://github.com/mondora/ddp.js,git+https://github.com/mondora/ddp.js.git
github.com/skirtles-code/vue-vnode-utils,1589642,github.com/skirtles-code/vue-vnode-utils,https://github.com/skirtles-code/vue-vnode-utils,https://github.com/skirtles-code/vue-vnode-utils,1008133,@skirtle/vue-vnode-utils,https://skirtles-code.github.io/vue-vnode-utils/,git+https://github.com/skirtles-code/vue-vnode-utils.git
github.com/jineshshah36/react-native-nav,1589643,github.com/jineshshah36/react-native-nav,https://github.com/jineshshah36/react-native-nav,https://github.com/jineshshah36/react-native-nav,3008405,react-native-nav,https://github.com/jineshshah36/react-native-nav#readme,git+https://github.com/jineshshah36/react-native-nav.git
github.com/codeacme17/1llest-waveform-vue,1589649,github.com/codeacme17/1llest-waveform-vue,https://github.com/codeacme17/1llest-waveform-vue,https://github.com/codeacme17/1llest-waveform-vue,4954,1llest-waveform-vue,https://github.com/codeacme17/1llest-waveform-vue#readme,git+https://github.com/codeacme17/1llest-waveform-vue.git
github.com/timhall/svelte-apollo,1589657,github.com/timhall/svelte-apollo,https://github.com/timhall/svelte-apollo,https://github.com/timhall/svelte-apollo,3315770,svelte-apollo-v2,https://github.com/timhall/svelte-apollo#readme,git+https://github.com/timhall/svelte-apollo.git
github.com/exogen/graphbrainz,1589693,github.com/exogen/graphbrainz,https://github.com/exogen/graphbrainz,https://github.com/exogen/graphbrainz,2079059,graphbrainz,https://github.com/exogen/graphbrainz,https://github.com/exogen/graphbrainz.git
github.com/favware/graphql-pokemon,1589700,github.com/favware/graphql-pokemon,https://github.com/favware/graphql-pokemon,https://github.com/favware/graphql-pokemon,376972,@favware/graphql-pokemon,https://graphql-pokemon.js.org/,git+https://github.com/favware/graphql-pokemon.git
github.com/madbence/node-bresenham,1589728,github.com/madbence/node-bresenham,https://github.com/madbence/node-bresenham,https://github.com/madbence/node-bresenham,1488455,bresenham,https://github.com/madbence/node-bresenham,git+ssh://git@github.com/madbence/node-bresenham.git
github.com/ota-meshi/eslint-plugin-regexp,1589748,github.com/ota-meshi/eslint-plugin-regexp,https://github.com/ota-meshi/eslint-plugin-regexp,https://github.com/ota-meshi/eslint-plugin-regexp,1883826,eslint-plugin-regexp,https://github.com/ota-meshi/eslint-plugin-regexp#readme,git+https://github.com/ota-meshi/eslint-plugin-regexp.git
github.com/gs-akhan/react-native-select,1589753,github.com/gs-akhan/react-native-select,https://github.com/gs-akhan/react-native-select,https://github.com/gs-akhan/react-native-select,3013938,react-native-selectme,https://github.com/gs-akhan/react-native-select,git+https://github.com/gs-akhan/react-native-select.git
github.com/tsedio/tsed,1589766,github.com/tsedio/tsed,https://github.com/tsedio/tsed,https://github.com/tsedio/tsed,1121545,@tsed/vite-ssr-plugin,https://github.com/tsedio/tsed/tree/production/packages/third-parties/vite-ssr-plugin,git+https://github.com/tsedio/tsed.git
github.com/notifirehq/notifire,1589771,github.com/notifirehq/notifire,https://github.com/notifirehq/notifire,https://github.com/notifirehq/notifire,790098,@notifire/sns,https://github.com/notifirehq/notifire#readme,git+https://github.com/notifirehq/notifire.git
github.com/jeanverster/react-native-styled-toast,1589777,github.com/jeanverster/react-native-styled-toast,https://github.com/jeanverster/react-native-styled-toast,https://github.com/jeanverster/react-native-styled-toast,3016215,react-native-styled-toast,https://github.com/jeanverster/react-native-styled-toast#readme,git+https://github.com/jeanverster/react-native-styled-toast.git
github.com/skyra-project/star-wars-api,1589789,github.com/skyra-project/star-wars-api,https://github.com/skyra-project/star-wars-api,https://github.com/skyra-project/star-wars-api,1009356,@skyra/star-wars-api,https://swapi.skyra.pw/,git+https://github.com/skyra-project/star-wars-api.git
github.com/netbeast/react-native-diagnose,1589791,github.com/netbeast/react-native-diagnose,https://github.com/netbeast/react-native-diagnose,https://github.com/netbeast/react-native-diagnose,2999428,react-native-diagnose,https://github.com/netbeast/react-native-diagnose#readme,git+https://github.com/netbeast/react-native-diagnose.git
github.com/spine/hem,1589795,github.com/spine/hem,https://github.com/spine/hem,https://github.com/spine/hem,2139982,hem,https://github.com/spine/hem#readme,git+https://github.com/spine/hem.git
github.com/azure/brigadier,1589871,github.com/azure/brigadier,https://github.com/azure/brigadier,https://github.com/azure/brigadier,126552,@azure/brigadier,https://github.com/Azure/brigadier,
github.com/kouts/vue-path-store,1589872,github.com/kouts/vue-path-store,https://github.com/kouts/vue-path-store,https://github.com/kouts/vue-path-store,3579752,vue-path-store,https://github.com/kouts/vue-path-store#readme,git+https://github.com/kouts/vue-path-store.git
github.com/roccomuso/netcat,1589921,github.com/roccomuso/netcat,https://github.com/roccomuso/netcat,https://github.com/roccomuso/netcat,2644571,netcat,https://github.com/roccomuso/netcat#readme,git+https://github.com/roccomuso/netcat.git
github.com/prscx/react-native-popover-menu,1589925,github.com/prscx/react-native-popover-menu,https://github.com/prscx/react-native-popover-menu,https://github.com/prscx/react-native-popover-menu,3010942,react-native-popover-menu,https://github.com/prscX/react-native-popover-menu#readme,git+https://github.com/prscX/react-native-popover-menu.git
github.com/sindresorhus/wallpaper,1589937,github.com/sindresorhus/wallpaper,https://github.com/sindresorhus/wallpaper,https://github.com/sindresorhus/wallpaper,3601403,wallpaper,https://github.com/sindresorhus/wallpaper#readme,git+https://github.com/sindresorhus/wallpaper.git
github.com/siddharthkp/cost-of-modules,1589947,github.com/siddharthkp/cost-of-modules,https://github.com/siddharthkp/cost-of-modules,https://github.com/siddharthkp/cost-of-modules,1639518,cost-of-modules,https://github.com/siddharthkp/cost-of-modules#readme,git+https://github.com/siddharthkp/cost-of-modules.git
github.com/pressly/react-native-radio-button-classic,1589961,github.com/pressly/react-native-radio-button-classic,https://github.com/pressly/react-native-radio-button-classic,https://github.com/pressly/react-native-radio-button-classic,3011792,react-native-radio-button-classic,https://github.com/pressly/react-native-radio-button-classic,git+ssh://git@github.com/pressly/react-native-radio-button-classic.git
github.com/node-influx/node-influx,1589965,github.com/node-influx/node-influx,https://github.com/node-influx/node-influx,https://github.com/node-influx/node-influx,2223335,influx-with-chunks,https://github.com/node-influx/node-influx#readme,git://github.com/node-influx/node-influx.git
github.com/instea/react-native-popup-menu,1589973,github.com/instea/react-native-popup-menu,https://github.com/instea/react-native-popup-menu,https://github.com/instea/react-native-popup-menu,3406199,thongdx-react-native-popup-menu,https://github.com/instea/react-native-popup-menu,git+ssh://git@github.com/instea/react-native-popup-menu.git
github.com/notthetup/smoothfade,1589980,github.com/notthetup/smoothfade,https://github.com/notthetup/smoothfade,https://github.com/notthetup/smoothfade,3234878,smoothfade,https://github.com/notthetup/smoothfade,git+https://github.com/notthetup/smoothfade.git
github.com/sindresorhus/gulp-size,1589981,github.com/sindresorhus/gulp-size,https://github.com/sindresorhus/gulp-size,https://github.com/sindresorhus/gulp-size,2106203,gulp-size2,https://github.com/sindresorhus/gulp-size,git://github.com/sindresorhus/gulp-size
github.com/paramaggarwal/react-native-device-motion,1589986,github.com/paramaggarwal/react-native-device-motion,https://github.com/paramaggarwal/react-native-device-motion,https://github.com/paramaggarwal/react-native-device-motion,2999364,react-native-device-motion,https://github.com/paramaggarwal/react-native-device-motion#readme,git+https://github.com/paramaggarwal/react-native-device-motion.git
github.com/porscheofficial/cookie-consent-banner,1590003,github.com/porscheofficial/cookie-consent-banner,https://github.com/porscheofficial/cookie-consent-banner,https://github.com/porscheofficial/cookie-consent-banner,869974,@porscheofficial/cookie-consent-banner-react,https://github.com/porscheofficial/cookie-consent-banner#readme,git+https://github.com/porscheofficial/cookie-consent-banner.git
github.com/wildhoney/reactshadow,1590005,github.com/wildhoney/reactshadow,https://github.com/wildhoney/reactshadow,https://github.com/wildhoney/reactshadow,3033096,react-shadow-18,https://github.com/Wildhoney/ReactShadow#readme,git+ssh://git@github.com/Wildhoney/ReactShadow.git
github.com/sindresorhus/is-up,1590007,github.com/sindresorhus/is-up,https://github.com/sindresorhus/is-up,https://github.com/sindresorhus/is-up,2249247,is-up,https://github.com/sindresorhus/is-up#readme,git+https://github.com/sindresorhus/is-up.git
github.com/galio-org/galio,1590029,github.com/galio-org/galio,https://github.com/galio-org/galio,https://github.com/galio-org/galio,2007237,galio-framework-original-babs,https://galio.io/,git+https://github.com/galio-org/galio.git
github.com/sindresorhus/latest-version-cli,1590032,github.com/sindresorhus/latest-version-cli,https://github.com/sindresorhus/latest-version-cli,https://github.com/sindresorhus/latest-version-cli,2383973,latest-version-cli,https://github.com/sindresorhus/latest-version-cli#readme,git+https://github.com/sindresorhus/latest-version-cli.git
github.com/simplefocus/flowtype.js,1590040,github.com/simplefocus/flowtype.js,https://github.com/simplefocus/flowtype.js,https://github.com/simplefocus/flowtype.js,1970576,flowtype.js,https://github.com/simplefocus/FlowType.JS#readme,git+https://github.com/simplefocus/FlowType.JS.git
github.com/dwqs/revuejs,1590043,github.com/dwqs/revuejs,https://github.com/dwqs/revuejs,https://github.com/dwqs/revuejs,3088574,revuejs,https://github.com/dwqs/revuejs,git+https://github.com/dwqs/revuejs.git
github.com/qgp9/vue-ya-stash,1590058,github.com/qgp9/vue-ya-stash,https://github.com/qgp9/vue-ya-stash,https://github.com/qgp9/vue-ya-stash,3587997,vue-ya-stash,https://github.com/qgp9/vue-ya-stash#readme,git+https://github.com/qgp9/vue-ya-stash.git
github.com/eddiemf/vue-scrollactive,1590064,github.com/eddiemf/vue-scrollactive,https://github.com/eddiemf/vue-scrollactive,https://github.com/eddiemf/vue-scrollactive,3582478,vue-scrollactive,https://github.com/eddiemf/vue-scrollactive#readme,git+https://github.com/eddiemf/vue-scrollactive.git
github.com/sindresorhus/grunt-es6-transpiler,1590073,github.com/sindresorhus/grunt-es6-transpiler,https://github.com/sindresorhus/grunt-es6-transpiler,https://github.com/sindresorhus/grunt-es6-transpiler,2089727,grunt-es6-transpiler-expand,https://github.com/sindresorhus/grunt-es6-transpiler,git://github.com/sindresorhus/grunt-es6-transpiler
